,link,name,type,price,address,built_up,land_area,bedrooms,bathrooms,monthly_installment,land_title,tenure,price_per_sqft,state
762,/property/johor-bahru/sale-8140683/,"Jalan Kebangsaan 2x Taman Universiti, Johor Bahru",2-sty Terrace/Link House | Intermediate  , 428000,"Jalan Kebangsaan 2x Taman Universiti, 81300, Johor", 1443 sq. ft., 1443 sq. ft.,4,3," 1,929 ",2-sty Terrace/Link House,Freehold,-, Johor
763,/property/putra-heights/sale-7427301/,"Putra Setia Putra Heights Subang Jaya, Putra Heights",2-sty Terrace/Link House | Intermediate  , 908000,"Jalan Putra Setia 6/1, Putra Setia Putra Heights Subang Jaya, 47650, Selangor", 2600 sq. ft., 2600 sq. ft.,4+1,3," 4,092 ",2-sty Terrace/Link House,Freehold,-, Selangor
764,/property/setia-alam/sale-5245338/,"Ayu Qaseh, Setia Alam",2-sty Terrace/Link House | Intermediate  , 580000,"Jalan setia perdana U13/27, Ayu Qaseh, 40170, Selangor", 1960 sq. ft., 1960 sq. ft.,4,3," 2,614 ",2-sty Terrace/Link House,Freehold,-, Selangor
765,/property/gelugor/triuni-residences/sale-8411269/,"Triuni Residences, Gelugor",Condominium  , 700000,"Lorong Batu Uban 1, Taman Century, Gelugor, 11700, Penang", 840 sq. ft., 840 sq. ft.,3,2," 3,155 ",Condominium,Freehold,-, Penang
766,/property/kulai/sale-8346029/,"Bandar Putra, Kulai",2-sty Terrace/Link House | Intermediate  , 500000,"Bandar Putra, 81000, Johor", 1832 sq. ft., 1832 sq. ft.,4,3," 2,253 ",2-sty Terrace/Link House,Freehold,-, Johor
767,/property/puchong/vista-millennium-condominium/sale-7915850/,"Vista Millennium Condominium, Taman Puchong Perdana, Puchong",Condominium  , 398000,"Jalan Desa Millennia 2, Taman Puchong Perdana, 47100, Selangor", 1900 sq. ft., 1900 sq. ft.,2,2," 1,794 ",Condominium,Leasehold,-, Selangor
768,/property/tambun/sale-8371483/,"Ipoh, Bercham, Tambun, Tambun",2-sty Terrace/Link House | Intermediate  , 397100,"Ipoh, Bercham, Tambun, Perak", -, -,4,4," 1,790 ",2-sty Terrace/Link House,Leasehold,-, Perak
769,/property/bayan-lepas/summerton/sale-8360445/,"Summerton, Bayan Lepas",Serviced Residence | Corner  , 1600000,"Persiaran Bayan Indah, Bayan Lepas, 11950, Penang", 2356 sq. ft., 2356 sq. ft.,4,3," 7,211 ",Serviced Residence,Leasehold,-, Penang
770,/property/johor-bahru/sale-8198949/,"Setia Eco Cascadia, Johor Bahru",2-sty Terrace/Link House | Intermediate  , 648000,"Jalan Eco Cascadia, Setia Eco Cascadia, Johor", 1969 sq. ft., 1969 sq. ft.,4,3," 2,920 ",2-sty Terrace/Link House,Freehold,-, Johor
771,/new-property/property/kuala-selangor/tresna-teratai/new-5884/,Tresna Teratai,2-sty Terrace/Link House  ,0,"Bandar Saujana Utama, Kuala Selangor, Selangor", From 1750 - 1782 sq. ft., From 1750 - 1782 sq. ft.,4,3," 2,180 ",Residential,N/A,Contact for price, Selangor
772,/property/bandar-puncak-alam/sale-8139443/,"Eco Grandeur, Graham Garden Type, CORNER LOT, Bandar Puncak Alam",2-sty Terrace/Link House | Corner  , 780000,"Eco Grandeur, Graham Garden Type, CORNER LOT, Selangor", 1420 sq. ft., 1420 sq. ft.,3+1,3," 3,515 ",2-sty Terrace/Link House,Leasehold,-, Selangor
773,/property/horizon-hills/sale-8312742/,"Horizon Hills, The Hills, Iskanda Puteri, Horizon Hills",Cluster House | Intermediate  , 1180000,"Horizon Hills, The Hills, Iskanda Puteri, Johor", 2500 sq. ft., 2500 sq. ft.,4+1,5," 5,318 ",Cluster House,Freehold,-, Johor
774,/new-property/property/kuala-selangor/tresna-teruntum/new-5917/,Tresna Teruntum,2-sty Terrace/Link House  ,0,"Bandar Saujana Utama, Kuala Selangor, Selangor", From 1752 - 1782 sq. ft., From 1752 - 1782 sq. ft.,4,3," 2,131 ",Residential,N/A,Contact for price, Selangor
775,/property/johor-bahru/sale-8026904/,"Taman Desa Tebrau, Johor Bahru",2-sty Terrace/Link House  , 525000,"Taman Desa Tebrau, Taman Desa Tebrau, 81100, Johor", 1430 sq. ft., 1430 sq. ft.,4,2," 2,366 ",2-sty Terrace/Link House,Freehold,-, Johor
776,/property/wangsa-maju/sale-8267596/,"Taman Sri Rampai, Wangsa Maju",2-sty Terrace/Link House  , 460000,"Taman Sri Rampai, Taman Sri Rampai, Kuala Lumpur", 1040 sq. ft., 1040 sq. ft.,3,2," 2,073 ",2-sty Terrace/Link House,Freehold,-, Kuala Lumpur
777,/property/kulai/sale-8192530/,"TAMAN MEWAH KULAI 100% LOAN ZERO DEPOSIT, Kulai",1-sty Terrace/Link House | Intermediate  , 330000,"KULAI, TAMAN MEWAH KULAI 100% LOAN ZERO DEPOSIT, 82000, Johor", 1540 sq. ft., 1540 sq. ft.,3,2," 1,487 ",1-sty Terrace/Link House,Freehold,-, Johor
778,/new-property/property/kayu-ara/glomac-centro-serviced-apartment/new-2098/,Glomac Centro Serviced Apartment,Serviced Residence  ,0,"Kayu Ara, Selangor", From 1175 - 1670 sq. ft., From 1175 - 1670 sq. ft.,3 - 5,3 - 4, 0 ,Residential,N/A,Contact for price, Selangor
779,/property/kulai/sale-8247215/,"Bandar Indahpura, Kulai",2-sty Terrace/Link House  , 580000,"Bandar Indahpura, Johor", 2493 sq. ft., 2493 sq. ft.,4,3," 2,614 ",2-sty Terrace/Link House,Freehold,-, Johor
780,/property/bukit-jalil/the-park-sky-residence/sale-8409859/,"The Park Sky Residence, Bukit Jalil",Serviced Residence  , 920000,"Lebuhraya Bukit Jalil, Bukit Jalil, 57000, Kuala Lumpur", -, -,3,2," 4,146 ",Serviced Residence,Freehold,-, Kuala Lumpur
781,/property/klcc/vipod-residence/sale-8409856/,"Vipod Residence, KLCC",Serviced Residence | Corner  , 1300000,"Jalan Kia Peng, KLCC, 50450, Kuala Lumpur", 793 sq. ft., 793 sq. ft.,2,2," 5,859 ",Serviced Residence,-,-, Kuala Lumpur
782,/new-property/property/city-centre/suria-stonor/new-785/,Suria Stonor,Serviced Residence  ,0,"City Centre, Kuala Lumpur", From 3282 - 5429 sq. ft., From 3282 - 5429 sq. ft.,5 - 6,6 - 7," 14,927 ",Residential,N/A,Contact for price, Kuala Lumpur
783,/property/paya-rumput/sale-8048302/,"Taman Paya Rumput Utama Melaka, Paya Rumput",Semi-detached House | Intermediate  , 520000,"Taman Paya Rumput Utama Melaka, Taman Paya Rumput Utama Melaka, Melaka", -, -,4,2," 2,344 ",Semi-detached House,Freehold,-, Melaka
784,/property/bangsar/sale-7070134/,"TERASEK, BANGSAR, Bangsar",2-sty Terrace/Link House | Intermediate  , 1680000,"Bangsar, TERASEK, BANGSAR, Kuala Lumpur", 2000 sq. ft., 2000 sq. ft.,4,3," 7,572 ",2-sty Terrace/Link House,Freehold,-, Kuala Lumpur
785,/property/taman-desa/tiara-faber/sale-8354018/,"Tiara Faber, Taman Desa",Condominium | Intermediate  , 560000,"456, Jalan Desa Utama, Taman Desa, 58100, Kuala Lumpur", 1250 sq. ft., 1250 sq. ft.,3,1," 2,524 ",Condominium,Freehold,-, Kuala Lumpur
786,/property/puncak-jalil/sale-8386785/,"Marque, Puncak jalil, Puncak Jalil",2-sty Terrace/Link House  , 890000,"Marque, Puncak jalil, Selangor", 2500 sq. ft., 2500 sq. ft.,5+1,5," 4,011 ",2-sty Terrace/Link House,-,-, Selangor
787,/property/subang-heights/sale-7994767/,Subang Heights,Bungalow | EndLot  ,0,"Jalan SHT , Subang Heights, 47500, Selangor", 6000 sq. ft., 6000 sq. ft.,7,7, 0 ,Bungalow,Freehold,Owner Occupied, Selangor
788,/property/bangsar/sale-7122346/,"TERASEK, Bangsar",2-sty Terrace/Link House | EndLot  , 1690000,"Bangsar, TERASEK, Kuala Lumpur", 2100 sq. ft., 2100 sq. ft.,4,3," 7,617 ",2-sty Terrace/Link House,Freehold,-, Kuala Lumpur
789,/property/port-klang/gravit-8/sale-8109150/,"Gravit8, Port Klang",Serviced Residence  , 380000,"Lebuhraya Pulau Indah, Port Klang, 42000, Selangor", 871 sq. ft., 871 sq. ft.,2,2," 1,713 ",Serviced Residence,Freehold,-, Selangor
790,/property/senawang/sale-7691135/,"Seremban South, Senawang",Bungalow | Intermediate  , 574200,"Seremban South, Negeri Sembilan", 1730 sq. ft., 1730 sq. ft.,4,2," 2,588 ",Bungalow,Freehold,-, Negeri Sembilan
791,/property/tampoi/pulai-view/sale-8377016/,"Pulai View, Tampoi",Apartment | Intermediate  , 299000,"Jalan Skudai, Tampoi, 81200, Johor", 1133 sq. ft., 1133 sq. ft.,3,2," 1,348 ",Apartment,Leasehold,-, Johor
792,/property/iskandar-puteri-nusajaya/sale-8153123/,"Horizon Hills Golf East, Iskandar Puteri (Nusajaya)",Semi-detached House  , 1900000,"Horizon Hills Golf East, 79100, Johor", 3800 sq. ft., 3800 sq. ft.,4+1,6," 8,563 ",Semi-detached House,Freehold,-, Johor
793,/property/mont-kiara/kiara-designer-suites/sale-8217362/,"Kiara Designer Suites, Mont Kiara",Serviced Residence  , 1180000,"Jalan Kiara 3, Mont Kiara, 50480, Kuala Lumpur", 1723 sq. ft., 1723 sq. ft.,3,2," 5,318 ",Serviced Residence,Freehold,-, Kuala Lumpur
794,/property/horizon-hills/sale-7912291/,"Semi-D 40’x80’ Horizon Hills, Iskandar Puteri, Horizon Hills",Semi-detached House | Intermediate  , 1770000,"Jalan Serambi, Semi-D 40’x80’ Horizon Hills, Iskandar Puteri, 79100, Johor", 3441 sq. ft., 3441 sq. ft.,5,5," 7,977 ",Semi-detached House,Freehold,-, Johor
795,/new-property/property/kl-city/chambers-kuala-lumpur/new-5613/,Chambers Kuala Lumpur,Serviced Residence  ,0,"KL City, Kuala Lumpur", From 450 - 908 sq. ft., From 450 - 908 sq. ft.,1 - 2,1 - 2," 1,933 ",Residential,N/A,From RM 950, Kuala Lumpur
796,/property/sungai-besi/the-vyne/sale-5557496/,"The Vyne, Taman Sungai Besi, Sungai Besi",Condominium | Corner  , 620000,"Jalan 6/108D, Taman Sungai Besi, 57100, Kuala Lumpur", 1260 sq. ft., 1260 sq. ft.,3,2," 2,794 ",Condominium,Leasehold,-, Kuala Lumpur
797,/property/iskandar-puteri-nusajaya/sale-8186597/,"Bukit Indah, Iskandar Puteri (Nusajaya)",2-sty Terrace/Link House | Intermediate  , 575000,"Bukit Indah, Johor", 1400 sq. ft., 1400 sq. ft.,4,3," 2,591 ",2-sty Terrace/Link House,-,-, Johor
798,/new-property/property/bangi/sunway-gandaria/new-5886/,Sunway Gandaria,Serviced Residence  ,0,"Bandar Baru Bangi, Bangi, Selangor", From 949 - 1405 sq. ft., From 949 - 1405 sq. ft.,3 - 4,2," 2,172 ",Commercial,N/A,From RM 507 - RM 512, Selangor
799,/property/taman-tun-dr-ismail/sale-8120355/,"Abang Haji Openg, Taman Tun Dr Ismail",1-sty Terrace/Link House  , 1250000,"Abang Haji Openg, Kuala Lumpur", -, -,3,2," 5,634 ",1-sty Terrace/Link House,Freehold,-, Kuala Lumpur
800,/property/taman-tun-dr-ismail/sale-7663962/,"Jalan Burhanuddin Helmi, Taman Tun Dr Ismail",2-sty Terrace/Link House | Intermediate  , 1800000,"Jalan Burhanuddin Helmi, Kuala Lumpur", -, -,4+1,3," 8,112 ",2-sty Terrace/Link House,Freehold,-, Kuala Lumpur
801,/property/horizon-hills/sale-8434911/,"Horizon Hills, Nusajaya, Iskandar Puteri, Horizon Hills",Bungalow | Intermediate  , 2600000,"Horizon Hills, Horizon Hills, Nusajaya, Iskandar Puteri, 79100, Johor", 5099 sq. ft., 5099 sq. ft.,5+1,6," 11,718 ",Bungalow,Freehold,-, Johor
802,/new-property/property/subang-jaya/sunway-geo-lake-condominium/new-5891/,Sunway GEOLake (Condominium),Condominium  ,0,"Sunway City, Subang Jaya, Selangor", From 883 - 1776 sq. ft., From 883 - 1776 sq. ft.,2 - 5,2 - 4," 4,007 ",Residential,N/A,Contact for price, Selangor
803,/property/klcc/four-seasons-place/sale-7365765/,"Four Seasons Place, Jalan Ampang, KLCC",Condominium | Corner  , 6990000,"Jalan Ampang, 50450, Kuala Lumpur", 2454 sq. ft., 2454 sq. ft.,3+1,5," 31,503 ",Condominium,Freehold,-, Kuala Lumpur
804,/property/batu-maung/sale-8293161/,"Diamond Valley Industrial Park, Batu Maung",Residential Land  , 14250000,"Diamond Valley Industrial Park, Diamond Valley Industrial Park, 11960, Penang", 57000 sq. ft., 57000 sq. ft.,0,0," 64,223 ",Residential Land,Freehold,-, Penang
805,/property/tanjung-bungah/sale-8003030/,Tanjung Bungah,3-sty Terrace/Link House | Intermediate  , 1700000,"Hillview Garden, Tanjung Bungah, 11200, Penang", 2800 sq. ft., 2800 sq. ft.,5,4," 7,662 ",3-sty Terrace/Link House,Freehold,-, Penang
806,/new-property/property/wangsa-maju/sunway-avila-residences/new-5883/,Sunway Avila Residences,Serviced Residence  ,0,"Setapak, Wangsa Maju, Kuala Lumpur", From 732 - 1227 sq. ft., From 732 - 1227 sq. ft.,2 - 4,2 - 3," 2,028 ",Commercial,N/A,From RM 590, Kuala Lumpur
807,/property/cyberjaya/sale-6340045/,"LAKEFRONT RESIDENCE @ Cyberjaya, Cyberjaya",Bungalow  , 1820000,"Cyberjaya City Centre, Lakeside, Persiaran APEC, Persiaran Semarak Api,, LAKEFRONT RESIDENCE @ Cyberjaya, 63000, Selangor", 4643 sq. ft., 4643 sq. ft.,5,6," 8,202 ",Bungalow,Freehold,-, Selangor
808,/property/cyberjaya/sale-6620368/,"MAPLE RESIDENCE@LAMANVIEW, Cyberjaya",2-sty Terrace/Link House  , 890000,"CYBERJAYA, MAPLE RESIDENCE@LAMANVIEW, 63000, Selangor", 2400 sq. ft., 2400 sq. ft.,4+1,4," 4,011 ",2-sty Terrace/Link House,Freehold,-, Selangor
809,/property/cyberjaya/sale-8179874/,"Summerglades @ Perdana Lakeview, Cyberjaya",2-sty Terrace/Link House  , 880000,"Cyberjaya, Cyberjaya City Centre, Persiaran Lakeside, Jalan Lakefront, 63000 Cyberjaya, Selangor, Summerglades @ Perdana Lakeview, 63000, Selangor", 2680 sq. ft., 2680 sq. ft.,4,0," 3,966 ",2-sty Terrace/Link House,Freehold,-, Selangor
810,/property/sri-petaling/m-oscar/sale-8043902/,"M Oscar, Sri Petaling",Serviced Residence  , 450000,"Jalan 2/149, Sri Petaling, 58200, Kuala Lumpur", 1200 sq. ft., 1200 sq. ft.,2,0," 2,028 ",Serviced Residence,Freehold,-, Kuala Lumpur
811,/property/cyberjaya/sale-7319496/,"The Mulia Residence @ Cyberjaya, Cyberjaya",3-sty Terrace/Link House  , 857096,"Cyberjaya City Centre, 63000 Cyberjaya, Selangor, The Mulia Residence @ Cyberjaya, Selangor", 2300 sq. ft., 2300 sq. ft.,4+1,4," 3,863 ",3-sty Terrace/Link House,Freehold,-, Selangor
812,/property/putrajaya/antara-residence/sale-6086205/,"Antara Residence, Putrajaya",Condominium  , 316000,"Jalan P5, Presint 5, Putrajaya, 62000, Putrajaya", 1006 sq. ft., 1006 sq. ft.,3+1,3," 1,424 ",Condominium,Freehold,-, Putrajaya
813,/property/cyberjaya/sale-8130551/,"SETIA ECO GLADES @ CYBERJAYA, Cyberjaya",2-sty Terrace/Link House  , 690000,"CYBERJAYA CITY CENTRE, PERSIARAN LAKESIDE, JALAN LAKE FRONT, 63000, CYBERJAYA, SELANGOR, SETIA ECO GLADES @ CYBERJAYA, 63000, Selangor", 2600 sq. ft., 2600 sq. ft.,4+1,4," 3,110 ",2-sty Terrace/Link House,Freehold,-, Selangor
814,/property/cyberjaya/sale-7061350/,"Laman View-Laurel Cyberjaya @ Cyberjaya, Cyberjaya",2-sty Terrace/Link House  , 610000,"Cyberjaya, Persiaran Teknokrat, Selangor., Laman View-Laurel Cyberjaya @ Cyberjaya, Selangor", 2600 sq. ft., 2600 sq. ft.,5,4," 2,749 ",2-sty Terrace/Link House,Freehold,-, Selangor
815,/property/cyberjaya/sale-7050569/,"Charm of Nusantara @ Setia Eco Glades, Cyberjaya",2-sty Terrace/Link House  , 1380000,"Cyber, Cyberjaya City Centre, Persiaran Semarak Api, Jalan Setia Marina,, Charm of Nusantara @ Setia Eco Glades, Selangor", 3060 sq. ft., 3060 sq. ft.,4+1,5," 6,219 ",2-sty Terrace/Link House,Freehold,-, Selangor
816,/property/cyberjaya/sale-6977140/,"Perdana Lakeview East @ Cyberjaya, Cyberjaya",Semi-detached House  , 780000,"Cyberjaya, Persiaran APEC, 63000 Cyberjaya City Centre., Perdana Lakeview East @ Cyberjaya, 63000, Selangor", 2800 sq. ft., 2800 sq. ft.,4+1,4," 3,515 ",Semi-detached House,Freehold,-, Selangor
817,/property/kajang/sale-7905782/,"Tropicana Heights Fairfield, Kajang, Kajang",2-sty Terrace/Link House | Intermediate  , 699000,"Tropicana Heights Fairfield, Kajang, 43000, Selangor", 2170 sq. ft., 2170 sq. ft.,4,3," 3,150 ",2-sty Terrace/Link House,Freehold,-, Selangor
818,/property/klcc/four-seasons-place/sale-7875199/,"Four Seasons Place, Jalan Ampang, KLCC",Condominium  , 3330000,"Jalan Ampang, 50450, Kuala Lumpur", 1345 sq. ft., 1345 sq. ft.,2,2," 15,008 ",Condominium,Freehold,-, Kuala Lumpur
819,/new-property/property/seri-kembangan/sunway-eastwood/new-5885/,Sunway Eastwood,Semi-detached House  , 1930000,"Seri Kembangan, Seri Kembangan, Selangor", 3972 sq. ft., 3972 sq. ft.,5,5," 8,698 ",Residential,N/A,RM 485, Selangor
820,/property/horizon-hills/sale-8434407/,"Horizon Hill The Cove, Horizon Hills",Bungalow  , 5500000,"Horizon Hill The Cove, Johor", 6369 sq. ft., 6369 sq. ft.,6+1,6," 24,788 ",Bungalow,Freehold,-, Johor
821,/property/horizon-hills/sale-7951047/,"The Hills Horizon Hills Iskandar Puteri, Horizon Hills",2-sty Terrace/Link House | Intermediate  , 818000,"Eco Botanic, Horizon Hills, Bukit Indah, Nusa Bestari ,Nusajaya, The Hills Horizon Hills Iskandar Puteri, 79100, Johor", 3000 sq. ft., 3000 sq. ft.,4+1,4," 3,687 ",2-sty Terrace/Link House,Freehold,-, Johor
822,/new-property/property/kelana-jaya/sunway-serene/new-5887/,Sunway Serene,Serviced Residence  ,0,"Petaling Jaya, Kelana Jaya, Selangor", From 892 - 1788 sq. ft., From 892 - 1788 sq. ft.,2 - 4,2 - 4," 3,304 ",Residential,N/A,Contact for price, Selangor
823,/property/horizon-hills/sale-7950522/,"Golf East, Horizon Hills,Iskandar Puteri, Horizon Hills",Cluster House  , 950000,"Jalan Pinggiran,Horizon Hills,Inskandar Puteri, Golf East, Horizon Hills,Iskandar Puteri, 79100, Johor", 2800 sq. ft., 2800 sq. ft.,4+1,4," 4,282 ",Cluster House,Freehold,-, Johor
824,/property/horizon-hills/sale-7871818/,"Horizon Hills The Hills Iskandar Puteri, Horizon Hills",2-sty Terrace/Link House  , 875000,"Jalan Anjung Eco Botanic East Ledang Bukit Indah, Horizon Hills The Hills Iskandar Puteri, Johor", 3000 sq. ft., 3000 sq. ft.,4+1,4," 3,943 ",2-sty Terrace/Link House,Freehold,-, Johor
825,/property/horizon-hills/sale-8058574/,"Horizon Hill, The Green, Horizon Hills",2-sty Terrace/Link House  , 816000,"Jalan Hijauan, Horizon Hills, Iskandar Puteri, Johor Bahru, Horizon Hill, The Green, 79100, Johor", 2573 sq. ft., 2573 sq. ft.,5,4," 3,678 ",2-sty Terrace/Link House,Freehold,-, Johor
826,/new-property/property/dutamas/alix-residences/new-5899/,Alix Residences,Condominium  ,0,"Jalan Dutamas Dahlia 5, Dutamas, Kuala Lumpur", From 1012 - 4865 sq. ft., From 1012 - 4865 sq. ft.,2 - 5,2 - 3, 0 ,Residential,N/A,Contact for price, Kuala Lumpur
827,/property/horizon-hills/sale-7950249/,"Horizon Hills Iskandar Puteri Nusajaya, Horizon Hills",2-sty Terrace/Link House  , 675000,"Jalan Ambang, Horizon Hills, Bukit Indah, Nusa Bestari, Horizon Hills Iskandar Puteri Nusajaya, Johor", 1845 sq. ft., 1845 sq. ft.,4,3," 3,042 ",2-sty Terrace/Link House,Freehold,-, Johor
828,/property/iskandar-puteri-nusajaya/sale-8416604/,"Eco Botanic Featherstone, Iskandar Puteri (Nusajaya)",Cluster House | Corner  , 1370000,"Eco Botanic. Jalan Eko Botanik, nusajaya. east ledang. nusa duta, Eco Botanic Featherstone, Johor", 2670 sq. ft., 2670 sq. ft.,4+1,5," 6,174 ",Cluster House,Freehold,-, Johor
829,/property/iskandar-puteri-nusajaya/sale-8416595/,"Eco Botanic Greenland, Iskandar Puteri (Nusajaya)",Semi-detached House | Intermediate  , 1580000,"Eco Botanic. Jalan Eko Botanik, nusajaya. Nusa idaman, Ledang Heights, Eco Botanic Greenland, Johor", 3420 sq. ft., 3420 sq. ft.,4+1,5," 7,121 ",Semi-detached House,Freehold,-, Johor
830,/new-property/property/bukit-jalil/the-tropika/new-5905/,The Tropika,Serviced Residence  ,0,"Bukit Jalil, Kuala Lumpur", From 732 - 1318 sq. ft., From 732 - 1318 sq. ft.,2 - 3,2 - 3," 2,595 ",Commercial,N/A,From RM 750 - RM 840, Kuala Lumpur
831,/property/gelang-patah/sale-7961069/,"Setia Eco Village, Gelang Patah, Gelang Patah",2-sty Terrace/Link House  , 505000,"Laman Setia, Setia Eco Garden, Bukit Indah, Setia Eco Village, Gelang Patah, Johor", 1770 sq. ft., 1770 sq. ft.,4,3," 2,276 ",2-sty Terrace/Link House,Freehold,-, Johor
832,/property/iskandar-puteri-nusajaya/sale-7921559/,"Taman Bukit Indah @ Jalan Indah 1 , Iskandar Puteri (Nusajaya)",1-sty Terrace/Link House  , 459000,"Taman Bukit Indah, Iskandar Puteri, Nusa Bestari, Skudai, Taman Bukit Indah @ Jalan Indah 1 , Johor", 1200 sq. ft., 1200 sq. ft.,3,2," 2,069 ",1-sty Terrace/Link House,Freehold,-, Johor
833,/property/iskandar-puteri-nusajaya/sale-7914703/,"Eco Botanic, Iskandar Puteri (Nusajaya)",Semi-detached House | Intermediate  , 1730000,"Jalan Eko Botani, Eco Botanic, 79100, Johor", 3420 sq. ft., 3420 sq. ft.,5+1,6," 7,797 ",Semi-detached House,Freehold,-, Johor
834,/property/iskandar-puteri-nusajaya/sale-7914602/,"Eco Botanic, EastWell, Iskandar Puteri (Nusajaya)",Semi-detached House | Intermediate  , 1560000,"Jalan Eko Botani, Eco Botanic, EastWell, 79100, Johor", 3300 sq. ft., 3300 sq. ft.,5+1,6," 7,031 ",Semi-detached House,Freehold,-, Johor
835,/property/sunway-spk/sale-7088046/,"Villa Manja, Sunway SPK, Kepong, Sunway SPK",Semi-detached House | Intermediate  , 3500000,"Sunway Spk Damansara, Bandar Menjalara, Kepong, Villa Manja, Sunway SPK, Kepong, 52200, Kuala Lumpur", 3948 sq. ft., 3948 sq. ft.,5+1,5," 15,774 ",Semi-detached House,Freehold,Owner Occupied, Kuala Lumpur
836,/property/bukit-jalil/the-park-sky-residence/sale-8157448/,"The Park Sky Residence, Bukit Jalil",Serviced Residence | Corner  , 1500000,"Lebuhraya Bukit Jalil, Bukit Jalil, 57000, Kuala Lumpur", 1565 sq. ft., 1565 sq. ft.,3+1,3," 6,760 ",Serviced Residence,Freehold,-, Kuala Lumpur
837,/property/bukit-jalil/the-park-sky-residence/sale-8157443/,"The Park Sky Residence, Bukit Jalil",Serviced Residence | Corner  , 1000000,"Lebuhraya Bukit Jalil, Bukit Jalil, 57000, Kuala Lumpur", 1103 sq. ft., 1103 sq. ft.,3,2," 4,507 ",Serviced Residence,Freehold,-, Kuala Lumpur
838,/property/bukit-jalil/the-park-sky-residence/sale-8157439/,"The Park Sky Residence, Bukit Jalil",Serviced Residence | Corner  , 915000,"Lebuhraya Bukit Jalil, Bukit Jalil, 57000, Kuala Lumpur", 1044 sq. ft., 1044 sq. ft.,3,2," 4,124 ",Serviced Residence,Freehold,-, Kuala Lumpur
839,/property/bukit-jalil/the-park-sky-residence/sale-8157433/,"The Park Sky Residence, Bukit Jalil",Serviced Residence | Corner  , 930000,"Lebuhraya Bukit Jalil, Bukit Jalil, 57000, Kuala Lumpur", 1061 sq. ft., 1061 sq. ft.,3,2," 4,191 ",Serviced Residence,Freehold,-, Kuala Lumpur
840,/property/bukit-jalil/the-park-sky-residence/sale-8157424/,"The Park Sky Residence, Bukit Jalil",Serviced Residence | Corner  , 800000,"Lebuhraya Bukit Jalil, Bukit Jalil, 57000, Kuala Lumpur", 953 sq. ft., 953 sq. ft.,2,2," 3,605 ",Serviced Residence,Freehold,-, Kuala Lumpur
841,/property/bukit-jalil/the-park-sky-residence/sale-8157363/,"The Park Sky Residence, Bukit Jalil",Serviced Residence | Corner  , 750000,"Lebuhraya Bukit Jalil, Bukit Jalil, 57000, Kuala Lumpur", 868 sq. ft., 868 sq. ft.,2,2," 3,380 ",Serviced Residence,Freehold,-, Kuala Lumpur
